property_id,title,monthly_int,link,address,agent_name,bed_number_smap,number_of_photos_overall_score,number_of_photos_overall_count,number_of_bedroom_photos_score,number_of_bedroom_photos_count,wide_lenses_score,wide_lenses_count,overprocessed_score,overprocessed_count,natural_light_score,natural_light_count,no_carpet_score,no_carpet_count,large_windows_score,large_windows_count,high_ceiling_score,high_ceiling_count,fireplace_score,fireplace_count,active
68284144,3 bed flat to rent,7778,https://www.zoopla.co.uk/to-rent/details/68284144/,"Merchant Square East, London W2",Breteuil,3,1,13,1,5,0.556,13,0.291,13,0.621,26,0.632,13,0.677,12,0.488,12,0.452,5,1
68284155,2 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68284155/,"Lansdowne Road, Croydon CR0",Stirling Ackroyd - Croydon,2,1,7,1,3,0.485,8,0.41,8,0.465,16,0.44,8,0.504,6,0.509,6,0.262,3,1
68284193,1 bed flat to rent,1800,https://www.zoopla.co.uk/to-rent/details/68284193/,"Godolphin Road, London W12",Winkworth - Shepherd's Bush,1,1,7,1,2,0.459,8,0.242,8,0.763,16,0.389,8,0.63,6,0.524,6,0.495,3,1
68284204,1 bed flat to rent,1547,https://www.zoopla.co.uk/to-rent/details/68284204/,"Mapesbury Road, Mapesbury, London NW2",Dexters - Cricklewood,1,0,3,1,1,0.473,4,0.191,4,0.811,8,0.671,4,0.651,3,0.496,3,0.109,1,1
68284239,2 bed flat to rent,1700,https://www.zoopla.co.uk/to-rent/details/68284239/,"Lansbury Road, Enfield EN3",Cottage Fields Ltd,2,1,6,0,0,0.519,6,0.681,6,0.654,12,0.433,6,0.492,6,0.453,6,0.533,1,1
68284246,2 bed flat to rent,1950,https://www.zoopla.co.uk/to-rent/details/68284246/,"Gunnersbury Avenue, London W5",Venice Property,2,1,20,1,2,0.454,20,0.338,20,0.703,40,0.746,20,0.476,17,0.521,17,0.26,2,1
68284254,1 bed flat to rent,1200,https://www.zoopla.co.uk/to-rent/details/68284254/,"Varsity Drive, Twickenham TW1",Your Move - Whitton,1,1,5,1,2,0.503,5,0.281,5,0.725,10,0.376,5,0.582,4,0.468,4,0.209,1,1
68284263,2 bed terraced house to rent,2150,https://www.zoopla.co.uk/to-rent/details/68284263/,"3 Montague Avenue, London SE4",Truepenny's Property Consultants,2,1,5,1,2,0.423,5,0.277,5,0.822,10,0.313,5,0.551,5,0.455,5,-1.0,0,1
68284274,Room to rent,1000,https://www.zoopla.co.uk/to-rent/details/68284274/,"Room 1, Pedlars Walk, London N7",Right Room,1,1,10,1,3,0.477,11,0.542,11,0.727,22,0.694,11,0.536,10,0.411,10,0.378,1,1
68284277,Room to rent,1000,https://www.zoopla.co.uk/to-rent/details/68284277/,"Room 2, Pedlars Walk, London N7",Right Room,1,1,10,1,3,0.477,11,0.542,11,0.727,22,0.694,11,0.536,10,0.411,10,0.378,1,1
68284280,Room to rent,1000,https://www.zoopla.co.uk/to-rent/details/68284280/,"Room 3, Pedlars Walk, London N7",Right Room,1,1,10,1,3,0.477,11,0.542,11,0.727,22,0.694,11,0.536,10,0.411,10,0.378,1,1
68284282,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68284282/,"Gloucester Terrace, London W2",Venice Property,1,1,12,1,4,0.48,12,0.313,12,0.51,24,0.439,12,0.511,10,0.464,10,0.159,1,1
68284286,Room to rent,950,https://www.zoopla.co.uk/to-rent/details/68284286/,"Room 4, Pedlars Walk, London N7",Right Room,1,1,10,1,3,0.477,11,0.542,11,0.727,22,0.694,11,0.536,10,0.411,10,0.378,1,1
68284288,2 bed flat to rent,1495,https://www.zoopla.co.uk/to-rent/details/68284288/,"Waldegrave Road, Teddington TW11",Chase Buchanan incorporating Milestone,2,1,5,1,2,0.476,6,0.344,6,0.693,12,0.747,6,0.497,5,0.525,5,0.408,2,1
68284292,Room to rent,850,https://www.zoopla.co.uk/to-rent/details/68284292/,"Room 5, Pedlars Walk, London N7",Right Room,1,1,10,1,3,0.477,11,0.542,11,0.727,22,0.694,11,0.536,10,0.411,10,0.378,1,1
68284295,1 bed flat to rent,1350,https://www.zoopla.co.uk/to-rent/details/68284295/,"The Residences, Edridge Road, Croydon, Croydon CR0",Right Now Residential,1,1,7,1,2,0.462,7,0.182,7,0.522,14,0.762,7,0.588,7,0.357,7,0.171,1,1
68284307,2 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68284307/,"Leigham Court Road, London SW16",Dexters - Streatham,2,1,7,1,2,0.49,8,0.192,8,0.822,16,0.345,8,0.736,7,0.476,7,0.188,2,1
68284316,1 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/68284316/,"Hercules Street, London N7",Huddletons,1,1,11,1,1,0.519,11,0.474,11,0.631,22,0.464,11,0.594,10,0.48,10,0.457,5,1
68284348,3 bed flat to rent,5178,https://www.zoopla.co.uk/to-rent/details/68284348/,"Xy Apartments, York Way, Camden, Central St Martins, Kings Cross, London N7",Kaden Properties,3,1,38,1,21,0.493,39,0.283,39,0.781,78,0.828,39,0.651,37,0.465,37,0.322,6,1
68284351,Room to rent,775,https://www.zoopla.co.uk/to-rent/details/68284351/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,6,0,0,0.51,6,0.57,6,0.702,12,0.639,6,0.542,5,0.523,5,-1.0,0,1
68284361,2 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68284361/,"Minet Avenue, London NW10",Venice Property,2,1,17,1,2,0.471,18,0.291,18,0.73,36,0.677,18,0.49,17,0.506,17,0.321,2,1
68284373,2 bed flat to rent,1795,https://www.zoopla.co.uk/to-rent/details/68284373/,"Portsmouth Road, Surbiton KT6",Dexters - Surbiton,2,1,6,1,2,0.448,6,0.249,6,0.803,12,0.495,6,0.573,6,0.486,6,0.283,2,1
68284379,Room to rent,900,https://www.zoopla.co.uk/to-rent/details/68284379/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,6,0,0,0.517,6,0.64,6,0.63,12,0.634,6,0.503,5,0.451,5,-1.0,0,1
68284382,3 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68284382/,"Queens Road, Richmond TW10",Kinleigh Folkard & Hayward - Kingston Lettings,3,1,5,0,0,0.454,5,0.437,5,0.699,10,0.562,5,0.491,5,0.488,5,0.668,1,1
68284383,Room to rent,825,https://www.zoopla.co.uk/to-rent/details/68284383/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,7,0,0,0.484,7,0.596,7,0.642,14,0.66,7,0.543,6,0.445,6,-1.0,0,1
68284388,Room to rent,895,https://www.zoopla.co.uk/to-rent/details/68284388/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,6,0,0,0.5,6,0.572,6,0.577,12,0.611,6,0.447,5,0.458,5,-1.0,0,1
68284397,2 bed flat to rent,2400,https://www.zoopla.co.uk/to-rent/details/68284397/,"Onslow Gardens, Muswell Hill N10",Hemmingfords,2,1,6,0,1,0.434,6,0.346,6,0.774,12,0.369,6,0.608,5,0.484,5,0.397,2,1
68284404,1 bed flat to rent,1820,https://www.zoopla.co.uk/to-rent/details/68284404/,"Corrance Road, London SW2",Keating Estates,1,1,7,1,3,0.484,7,0.238,7,0.675,14,0.672,7,0.604,7,0.501,7,0.129,2,1
68284407,Room to rent,795,https://www.zoopla.co.uk/to-rent/details/68284407/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,6,0,0,0.521,6,0.632,6,0.559,12,0.648,6,0.507,5,0.508,5,0.466,1,1
68284409,Room to rent,875,https://www.zoopla.co.uk/to-rent/details/68284409/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,7,0,0,0.51,7,0.663,7,0.538,14,0.649,7,0.509,6,0.431,6,-1.0,0,1
68284414,1 bed flat to rent,1863,https://www.zoopla.co.uk/to-rent/details/68284414/,"Kensington Hall Gardens, Beaumont Avenue, London W14",Hamptons - Parsons Green & Fulham Lettings,1,0,3,1,1,0.452,3,0.225,3,0.794,6,0.564,3,0.571,3,0.486,3,0.186,1,1
68284417,Room to rent,875,https://www.zoopla.co.uk/to-rent/details/68284417/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,7,0,0,0.486,7,0.625,7,0.552,14,0.67,7,0.485,6,0.438,6,0.11,1,1
68284419,Room to rent,650,https://www.zoopla.co.uk/to-rent/details/68284419/,"The Heights, Northolt UB5",Brit Bricks Ltd,1,0,3,1,2,0.506,3,0.301,3,0.694,6,0.804,3,0.323,3,0.496,3,-1.0,0,1
68284422,Room to rent,900,https://www.zoopla.co.uk/to-rent/details/68284422/,"St. Hildas Close, Christchurch Avenue, London NW6",Regal Estates,1,1,6,0,0,0.518,6,0.631,6,0.568,12,0.628,6,0.544,5,0.46,5,-1.0,0,1
68284425,2 bed flat to rent,5850,https://www.zoopla.co.uk/to-rent/details/68284425/,"Hereford Road, Notting Hill W2",Homesite,2,1,14,0,0,0.493,14,0.534,14,0.625,28,0.656,14,0.631,14,0.456,14,0.349,3,1
68284438,Room to rent,850,https://www.zoopla.co.uk/to-rent/details/68284438/,"The Heights, Northolt UB5",Brit Bricks Ltd,1,0,3,1,3,0.46,3,0.395,3,0.792,6,0.372,3,0.649,3,0.478,3,-1.0,0,1
68284444,2 bed flat to rent,2750,https://www.zoopla.co.uk/to-rent/details/68284444/,"Vauxhall Bridge Road, London SW1V",Venice Property,2,1,13,1,5,0.509,13,0.229,13,0.663,26,0.599,13,0.511,11,0.544,11,0.281,3,1
68284448,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68284448/,"Jhumat Place, Ilford, Essex IG1",ABC Gone Ltd,1,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68284470,3 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68284470/,"Radnor Road, Harrow-On-The-Hill, Harrow HA1",Brit Bricks Ltd,3,1,6,0,0,0.493,6,0.29,6,0.814,12,0.879,6,0.58,6,0.462,6,0.681,1,1
68284474,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68284474/,"Bramble Close, Stanmore HA7",Brit Bricks Ltd,1,1,8,0,0,0.45,8,0.176,8,0.568,16,0.862,8,0.482,8,0.416,8,0.058,1,1
68284481,Room to rent,997,https://www.zoopla.co.uk/to-rent/details/68284481/,"Ampthill Square, London NW6",Eden Madison,1,1,5,1,2,0.442,5,0.341,5,0.789,10,0.418,5,0.543,5,0.458,5,-1.0,0,1
68284499,1 bed flat to rent,2100,https://www.zoopla.co.uk/to-rent/details/68284499/,"Lithos Road, London NW3",Kinleigh Folkard & Hayward - Belsize Park Lettings,1,0,4,1,3,0.468,5,0.358,5,0.664,10,0.318,5,0.47,4,0.389,4,-1.0,0,1
68284506,3 bed flat to rent,4000,https://www.zoopla.co.uk/to-rent/details/68284506/,"Ferry Lane, Brentford TW8",Fletchers Estates,3,1,6,0,2,0.587,6,0.256,6,0.804,12,0.49,6,0.835,6,0.488,6,0.261,2,1
68284507,1 bed flat to rent,1450,https://www.zoopla.co.uk/to-rent/details/68284507/,"Station Road, Hampton TW12",Milestone & Collis,1,1,5,1,1,0.481,5,0.205,5,0.857,10,0.399,5,0.613,5,0.509,5,0.544,2,1
68284513,2 bed flat to rent,5600,https://www.zoopla.co.uk/to-rent/details/68284513/,"Courtfield Gardens, Earls Court, London SW5",TLC Estate Agents,2,1,11,1,2,0.477,11,0.299,11,0.681,22,0.611,11,0.651,11,0.439,11,0.242,3,1
68284523,1 bed flat to rent,2232,https://www.zoopla.co.uk/to-rent/details/68284523/,"Cobalt Point, Lanterns Court, Canary Wharf E14",Chase Evans Pan Peninsula,1,1,9,1,1,0.492,9,0.36,9,0.434,18,0.637,9,0.65,8,0.462,8,0.396,2,1
68284526,Room to rent,1100,https://www.zoopla.co.uk/to-rent/details/68284526/,"Cabbell Street, Marylebone NW1",Venice Property,1,1,9,1,5,0.432,9,0.208,9,0.547,18,0.477,9,0.429,9,0.498,9,-1.0,0,1
68284527,Room to rent,997,https://www.zoopla.co.uk/to-rent/details/68284527/,"Ampthill Square, London NW6",Eden Madison,1,1,5,1,1,0.421,5,0.218,5,0.732,10,0.468,5,0.427,4,0.413,4,-1.0,0,1
68284539,2 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68284539/,"Tarves Way, Greenwich, London SE10",Arasans,2,0,3,0,0,0.483,3,0.274,3,0.767,6,0.64,3,0.624,3,0.403,3,0.135,1,1
68284547,1 bed flat to rent,3500,https://www.zoopla.co.uk/to-rent/details/68284547/,"Garrett Mansion, Edgware Road, London W2",Venice Property,1,1,32,1,4,0.542,32,0.255,32,0.668,64,0.569,32,0.707,30,0.496,30,0.323,11,1
68284548,Room to rent,1014,https://www.zoopla.co.uk/to-rent/details/68284548/,"Ampthill Square, London NW6",Eden Madison,1,1,6,1,2,0.454,6,0.25,6,0.635,12,0.454,6,0.439,5,0.452,5,-1.0,0,1
68284579,1 bed flat to rent,2015,https://www.zoopla.co.uk/to-rent/details/68284579/,"Woodberry Grove, Finsbury Park N4",Benham and Reeves - Highgate,1,1,6,1,1,0.544,6,0.532,6,0.776,12,0.559,6,0.754,6,0.423,6,0.335,1,1
68284580,2 bed flat to rent,2400,https://www.zoopla.co.uk/to-rent/details/68284580/,"Edgware Road, London W2",Venice Property,2,1,12,1,4,0.501,12,0.383,12,0.482,24,0.654,12,0.476,11,0.484,11,0.519,2,1
68284595,1 bed flat to rent,1950,https://www.zoopla.co.uk/to-rent/details/68284595/,"Conduit Place, Paddington W2",Kravens,1,1,5,1,1,0.422,5,0.346,5,0.501,10,0.381,5,0.56,5,0.564,5,-1.0,0,1
68284610,Room to rent,1000,https://www.zoopla.co.uk/to-rent/details/68284610/,"Frampton Street, London NW8",Venice Property,1,0,1,1,1,0.516,1,0.302,1,0.746,2,0.791,1,0.576,1,0.524,1,-1.0,0,1
68284628,2 bed semi-detached house to rent,2250,https://www.zoopla.co.uk/to-rent/details/68284628/,"Purneys Road, Kidbrooke, London SE9",Foxtons - Blackheath,2,1,11,1,4,0.43,11,0.24,11,0.706,22,0.314,11,0.6,10,0.509,10,0.382,3,1
68284640,2 bed flat to rent,5200,https://www.zoopla.co.uk/to-rent/details/68284640/,"1 Segrave Walk, London W2",Kinleigh Folkard & Hayward - Bayswater Lettings,2,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68284650,2 bed flat to rent,3250,https://www.zoopla.co.uk/to-rent/details/68284650/,"Wandsworth Common Westside, Wandsworth Common, London SW18",Foxtons - Battersea,2,1,7,1,3,0.452,8,0.175,8,0.819,16,0.323,8,0.645,7,0.369,7,0.374,2,1
68284666,2 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/68284666/,"Hambalt Road, Abbeville Village, London SW4",Foxtons - Balham,2,0,4,1,2,0.519,5,0.355,5,0.843,10,0.368,5,0.664,4,0.527,4,0.296,1,1
68284667,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/68284667/,"Turville House, Bernhardt Crescent, St Johns Wood, London NW8",PMP International,3,1,9,0,2,0.399,9,0.275,9,0.583,18,0.765,9,0.487,9,0.512,9,0.105,1,1
68284671,1 bed flat to rent,1450,https://www.zoopla.co.uk/to-rent/details/68284671/,"Stanley Road, Bromley BR2",Foxtons - Bromley,1,1,9,1,3,0.486,9,0.419,9,0.812,18,0.65,9,0.572,9,0.55,9,0.149,3,1
68284676,1 bed flat to rent,2250,https://www.zoopla.co.uk/to-rent/details/68284676/,"Queen Elizabeth Street, Shad Thames, London SE1",Foxtons - London Bridge,1,1,7,1,1,0.493,7,0.316,7,0.741,14,0.389,7,0.603,7,0.458,7,0.191,2,1
68284685,3 bed flat to rent,4300,https://www.zoopla.co.uk/to-rent/details/68284685/,"Conduit Mews, London W2",Kravens,3,1,11,1,3,0.515,11,0.286,11,0.661,22,0.218,11,0.661,11,0.504,11,0.371,4,1
68284695,2 bed flat to rent,2097,https://www.zoopla.co.uk/to-rent/details/68284695/,"Anstice Close, London W4",Borthwicks,2,1,11,1,4,0.399,11,0.184,11,0.615,22,0.34,11,0.476,11,0.445,11,-1.0,0,1
68284696,1 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68284696/,"Cambridge House, Wood Green N22",Hemmingfords,1,1,7,1,1,0.487,7,0.29,7,0.684,14,0.678,7,0.582,6,0.535,6,0.235,3,1
68284700,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68284700/,"Beauchamp Place, London SW3",Venice Property,1,1,10,1,2,0.539,12,0.413,12,0.759,24,0.641,12,0.69,10,0.469,10,0.588,6,1
68284741,3 bed flat to rent,5850,https://www.zoopla.co.uk/to-rent/details/68284741/,"Godfrey Street, Chelsea SW3",Wilfords London Ltd,3,1,12,0,0,0.455,12,0.308,12,0.693,24,0.526,12,0.487,11,0.441,11,0.483,4,1
68284756,2 bed flat to rent,1450,https://www.zoopla.co.uk/to-rent/details/68284756/,"Wynash Gardens, Carshalton SM5",Milegate,2,1,6,0,1,0.425,6,0.545,6,0.729,12,0.378,6,0.465,5,0.434,5,-1.0,0,1
68284760,2 bed flat to rent,7367,https://www.zoopla.co.uk/to-rent/details/68284760/,"Lancashire Court, London W1S",Dexters - Mayfair,2,1,6,0,1,0.501,6,0.302,6,0.747,12,0.538,6,0.736,6,0.494,6,0.495,1,1
68284769,3 bed flat to rent,3249,https://www.zoopla.co.uk/to-rent/details/68284769/,"Regents Plaza Apartments, Greville Road NW6",Benham and Reeves - Hampstead,3,1,13,1,6,0.539,15,0.427,15,0.649,30,0.471,15,0.575,9,0.541,9,0.403,4,1
68284779,1 bed flat to rent,1750,https://www.zoopla.co.uk/to-rent/details/68284779/,"Tradescant Road, London SW8",Eden Harper,1,1,7,1,1,0.471,7,0.223,7,0.851,14,0.848,7,0.643,7,0.436,7,0.058,2,1
68284780,2 bed flat to rent,2100,https://www.zoopla.co.uk/to-rent/details/68284780/,"Millennium Drive, London E14",Birchills Estate Agents,2,0,2,0,1,0.456,3,0.187,3,0.615,6,0.79,3,0.577,2,0.358,2,-1.0,0,1
68284800,1 bed flat to rent,1400,https://www.zoopla.co.uk/to-rent/details/68284800/,"Queen Mary Avenue, London E18",Homes and Co,1,0,4,0,0,0.424,4,0.179,4,0.585,8,0.818,4,0.502,4,0.404,4,-1.0,0,1
68284808,2 bed flat to rent,2400,https://www.zoopla.co.uk/to-rent/details/68284808/,"High Road, East Finchley, - Newly Refurbished N2",Simon Clarke Letting Agents,2,1,10,0,0,0.503,11,0.504,11,0.606,22,0.399,11,0.543,9,0.464,9,0.543,1,1
68284845,2 bed flat to rent,2620,https://www.zoopla.co.uk/to-rent/details/68284845/,"Vanguard Way, London E17",Equipment Works,2,1,9,1,3,0.487,10,0.423,10,0.617,20,0.548,10,0.652,8,0.434,8,0.245,2,1
68284846,1 bed flat to rent,1733,https://www.zoopla.co.uk/to-rent/details/68284846/,"Tarves Way, Greenwich, London SE10",Arasans,1,1,5,1,1,0.509,5,0.301,5,0.719,10,0.677,5,0.587,5,0.454,5,0.347,2,1
68284855,3 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/68284855/,"Pump House Crescent, Brentford TW8","RiverHomes, West London Branch",3,1,19,1,3,0.529,19,0.243,19,0.682,38,0.612,19,0.772,19,0.434,19,0.283,5,1
68284856,2 bed terraced house to rent,1900,https://www.zoopla.co.uk/to-rent/details/68284856/,"Cypress Gardens, Brockley, London SE4",Pedder - Brockley,2,1,7,1,2,0.405,7,0.344,7,0.799,14,0.689,7,0.667,6,0.458,6,0.457,2,1
68284858,2 bed flat to rent,3100,https://www.zoopla.co.uk/to-rent/details/68284858/,"Merchant Square East, London W2",Kravens,2,1,8,1,3,0.524,8,0.288,8,0.59,16,0.761,8,0.616,8,0.496,8,0.193,2,1
68284864,3 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/68284864/,"Pump House Crescent, Brentford TW8","RiverHomes, West London Branch",3,1,18,1,4,0.545,18,0.213,18,0.7,36,0.572,18,0.756,18,0.412,18,0.318,5,1
68284883,2 bed flat to rent,13650,https://www.zoopla.co.uk/to-rent/details/68284883/,"Westbourne Grove Mews, Notting Hill W11",Rigby and Marchant,2,1,8,1,2,0.499,8,0.395,8,0.771,16,0.441,8,0.703,8,0.454,8,0.426,2,1
68284892,2 bed flat to rent,2990,https://www.zoopla.co.uk/to-rent/details/68284892/,"Vanguard Way, London E17",Equipment Works,2,1,9,1,3,0.487,10,0.423,10,0.617,20,0.548,10,0.652,8,0.434,8,0.245,2,1
68284914,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68284914/,"Cheltenham Road, London SE15",Truepenny's,1,0,4,0,0,0.435,4,0.388,4,0.394,8,0.601,4,0.45,4,0.488,4,-1.0,0,1
68284919,3 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68284919/,"Leyborne Avenue, London W13",Black Katz - West Hampstead,3,1,7,0,2,0.525,8,0.193,8,0.847,16,0.547,8,0.676,7,0.472,7,0.364,3,1
68284939,2 bed maisonette to rent,2496,https://www.zoopla.co.uk/to-rent/details/68284939/,"Bartle Road, London W11",Dexters - Notting Hill,2,0,4,1,2,0.496,4,0.217,4,0.853,8,0.487,4,0.665,4,0.489,4,0.541,1,1
68284952,1 bed flat to rent,1550,https://www.zoopla.co.uk/to-rent/details/68284952/,"Donnington Road, 3Qn, London NW10",Inner Estate,1,1,6,1,1,0.5,6,0.32,6,0.52,12,0.789,6,0.441,5,0.527,5,0.29,2,1
68284958,1 bed flat to rent,1895,https://www.zoopla.co.uk/to-rent/details/68284958/,"Dodson House, Hampstead NW7",Benham and Reeves - Hampstead,1,1,16,1,3,0.517,17,0.404,17,0.625,34,0.368,17,0.62,13,0.435,13,0.336,5,1
68284962,2 bed flat to rent,7367,https://www.zoopla.co.uk/to-rent/details/68284962/,"Lancashire Court, London W1S",Wetherell,2,1,6,0,1,0.501,6,0.302,6,0.747,12,0.538,6,0.736,6,0.494,6,0.495,1,1
68284970,Room to rent,1192,https://www.zoopla.co.uk/to-rent/details/68284970/,"Sale Place, London W2","Cool Cribs Estate Agents, London",1,1,12,1,2,0.45,12,0.435,12,0.548,24,0.349,12,0.49,10,0.525,10,0.226,2,1
68284976,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68284976/,"Battersea High Street, London SW11",Cerca Trova Property Consultants,1,1,7,1,3,0.471,7,0.222,7,0.662,14,0.898,7,0.565,7,0.544,7,0.109,1,1
68284978,1 bed flat to rent,1940,https://www.zoopla.co.uk/to-rent/details/68284978/,"UNCLE, Deptford SE8",JLL - Greenwich,1,0,4,1,1,0.48,4,0.336,4,0.527,8,0.41,4,0.529,4,0.5,4,0.307,1,1
68284980,1 bed flat to rent,2130,https://www.zoopla.co.uk/to-rent/details/68284980/,"Vanguard Way, London E17",Equipment Works,1,1,8,1,2,0.56,8,0.377,8,0.72,16,0.665,8,0.707,7,0.46,7,0.242,3,1
68284990,3 bed flat to rent,2750,https://www.zoopla.co.uk/to-rent/details/68284990/,"Ashurst Gardens, London SW2",24 LDN,3,1,8,1,3,0.517,8,0.325,8,0.798,16,0.74,8,0.639,8,0.477,8,0.194,1,1
68285001,3 bed flat to rent,3300,https://www.zoopla.co.uk/to-rent/details/68285001/,"Ashley Road, London N17",Flagstones Property Group,3,1,14,1,3,0.497,14,0.309,14,0.668,28,0.628,14,0.637,13,0.483,13,0.232,3,1
68285011,3 bed flat to rent,3250,https://www.zoopla.co.uk/to-rent/details/68285011/,"Bromyard Avenue, Acton, London W3",Newington Real Estate Agents Limited,3,1,6,0,2,0.518,6,0.355,6,0.458,12,0.544,6,0.575,6,0.478,6,0.346,1,1
68285012,2 bed flat to rent,1550,https://www.zoopla.co.uk/to-rent/details/68285012/,"Cameron Road, Croydon CR0",Cubitt & West - Shirley,2,1,5,1,2,0.319,5,0.369,5,0.687,10,0.294,5,0.529,5,0.556,5,-1.0,0,1
68285013,3 bed flat to rent,3293,https://www.zoopla.co.uk/to-rent/details/68285013/,"Trinity Way, Acton, London W3",Newington Real Estate Agents Limited,3,1,10,1,5,0.51,12,0.196,12,0.671,24,0.439,12,0.656,8,0.424,8,0.435,2,1
68285016,3 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68285016/,"Liardet Street, London SE14",Gaff Estates Ltd,3,0,2,0,0,0.362,2,0.501,2,0.347,4,0.42,2,0.698,2,0.475,2,-1.0,0,1
68285020,1 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/68285020/,"Horsell Road, London N5",James Edward Properties,1,1,7,1,2,0.457,7,0.319,7,0.847,14,0.621,7,0.702,7,0.447,7,0.291,2,1
68285022,1 bed flat to rent,2255,https://www.zoopla.co.uk/to-rent/details/68285022/,"Vanguard Way, London E17",Equipment Works,1,1,8,1,2,0.56,8,0.377,8,0.72,16,0.665,8,0.707,7,0.46,7,0.242,3,1
68285026,2 bed flat to rent,1750,https://www.zoopla.co.uk/to-rent/details/68285026/,"Imperial Drive, North Harrow, Harrow HA2",Flagstones Property Group,2,1,7,1,2,0.493,7,0.273,7,0.514,14,0.734,7,0.574,7,0.443,7,0.162,1,1
68285028,2 bed flat to rent,2505,https://www.zoopla.co.uk/to-rent/details/68285028/,"UNCLE, Deptford SE8",JLL - Greenwich,2,1,5,0,1,0.481,5,0.296,5,0.497,10,0.629,5,0.492,5,0.441,5,0.26,1,1
68285036,3 bed flat to rent,7995,https://www.zoopla.co.uk/to-rent/details/68285036/,"Lewis Cubitt Square, London N1C",Frank Harris & Co.,3,1,11,1,3,0.491,12,0.403,12,0.501,24,0.468,12,0.594,11,0.43,11,-1.0,0,1
68285038,3 bed flat to rent,2875,https://www.zoopla.co.uk/to-rent/details/68285038/,"Salter Street, London E14",Smartrose Estates,3,1,8,1,3,0.5,8,0.232,8,0.539,16,0.709,8,0.549,8,0.435,8,0.254,3,1
68285043,1 bed flat to rent,1395,https://www.zoopla.co.uk/to-rent/details/68285043/,"Imperial Drive, North Harrow, Harrow HA2",Flagstones Property Group,1,1,5,1,1,0.468,5,0.345,5,0.687,10,0.73,5,0.592,5,0.443,5,0.387,1,1
68285046,1 bed flat to rent,1940,https://www.zoopla.co.uk/to-rent/details/68285046/,"Evelyn Street, London SE8",Right Now Residential,1,1,8,1,1,0.484,8,0.31,8,0.549,16,0.719,8,0.648,8,0.45,8,0.199,3,1
68285060,2 bed flat to rent,1700,https://www.zoopla.co.uk/to-rent/details/68285060/,"Kings Road, Kingston Upon Thames KT2",Kinleigh Folkard & Hayward - Kingston Lettings,2,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68285066,1 bed flat to rent,1940,https://www.zoopla.co.uk/to-rent/details/68285066/,"Evelyn Street, London SE8",Right Now Residential,1,1,8,1,2,0.492,8,0.381,8,0.587,16,0.622,8,0.628,8,0.495,8,0.212,2,1
68285074,3 bed flat to rent,6933,https://www.zoopla.co.uk/to-rent/details/68285074/,"Admiralty House, Vaughan Way E1W",GLOBAL 1,3,1,10,1,3,0.494,10,0.236,10,0.614,20,0.657,10,0.667,9,0.513,9,0.31,2,1
68285075,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68285075/,"Tennyson Avenue, New Malden KT3",Cerca Trova Property Consultants,1,1,7,1,3,0.478,7,0.402,7,0.807,14,0.298,7,0.532,6,0.537,6,0.335,1,1
68285086,1 bed flat to rent,1550,https://www.zoopla.co.uk/to-rent/details/68285086/,"High Street, Hounslow TW3",Property Direct Eng Ltd,1,0,4,1,1,0.467,4,0.409,4,0.491,8,0.72,4,0.53,4,0.561,4,0.067,1,1
